"client_id","gender","age","membership_id","membership_duration","visit_count","fitness_category_count","total_visit_cost","fitness_category_crossfit","fitness_category_goboxing","fitness_category_АКАДЕМИЯ_ИЛЬИНА","fitness_category_ВОСТОЧНЫЕ_ЕДИНОБОРСТВА","fitness_category_ГРУППОВЫЕ_ПРОГРАММЫ","fitness_category_ДЕТСКИЙ_КЛУБ","fitness_category_ТРЕНАЖЕРНЫЙ_ЗАЛ","fitness_category_СТУДИЯ_ЙОГИ_ШАКТИ","fitness_category_ВОДНЫЕ_ПРОГРАММЫ","active"
1897,"0","22",3,"1771.0000000000000000","52","2","57385900.00",0,1,0,0,0,0,1,0,0,1
1898,"0","40",10,"390.2500000000000000","48","2","52971600.00",0,1,0,0,0,0,1,0,0,0
1899,"0","56",10,"370.2500000000000000","18","1","17897400.00",0,0,0,0,0,0,1,0,0,0
1900,"0","23",8,"1916.2500000000000000","34","2","19079100.00",0,0,0,1,0,0,1,0,0,1
1901,"1","27",8,"2329.5000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
1902,"1","37",5,"1429.7500000000000000","156","4","91476450.00",0,1,0,0,1,0,1,1,0,1
1903,"1","31",4,"365.2500000000000000","69","3","26052100.00",0,0,0,0,1,0,1,1,0,0
1904,"0","66",10,"1843.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
1905,"0","31",3,"976.5000000000000000","54","2","59593050.00",0,1,0,0,0,0,1,0,0,1
1906,"0","29",4,"719.2500000000000000","11","1","10937300.00",0,0,0,0,0,0,1,0,0,0
1907,"1","9",2,"748.5000000000000000","20","2","2214000.00",0,0,0,0,0,1,0,0,1,1
1908,"0","24",3,"365.2500000000000000","72","3","58285200.00",0,1,0,0,0,0,1,0,1,0
1909,"0","13",1,"655.2500000000000000","0","1","0",0,0,0,0,0,0,0,0,0,0
1910,"1","27",8,"365.2500000000000000","72","4","24373800.00",0,0,0,0,1,0,1,1,1,0
1911,"0","20",3,"941.5000000000000000","105","3","81730250.00",0,1,0,1,0,0,1,0,0,1
1912,"0","29",9,"1594.0000000000000000","48","3","25632000.00",1,0,0,0,0,0,1,0,1,1
1913,"1","20",7,"1743.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
1914,"0","22",5,"730.5000000000000000","19","1","18891700.00",0,0,0,0,0,0,1,0,0,0
1915,"0","29",6,"365.2500000000000000","46","2","50764450.00",0,1,0,0,0,0,1,0,0,0
1916,"0","25",9,"365.2500000000000000","164","4","111579450.00",1,1,0,1,0,0,1,0,0,0
1917,"0","20",6,"1058.5000000000000000","40","2","22446000.00",0,0,0,1,0,0,1,0,0,1
1918,"0","30",9,"1408.7500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
1919,"1","57",5,"1154.7500000000000000","36","2","20388600.00",0,0,0,0,0,0,1,1,0,1
1920,"1","16",8,"179.0000000000000000","81","3","65570850.00",0,1,0,0,0,0,1,0,1,0
1921,"1","38",6,"1450.7500000000000000","160","5","82142400.00",0,1,0,0,1,0,1,1,1,1
1922,"0","33",9,"1430.7500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
1923,"0","22",7,"1444.7500000000000000","52","2","57385900.00",0,1,0,0,0,0,1,0,0,1
1924,"0","49",8,"503.2500000000000000","19","1","18891700.00",0,0,0,0,0,0,1,0,0,0
1925,"0","18",6,"365.2500000000000000","111","3","86400550.00",0,1,0,1,0,0,1,0,0,0
1926,"1","66",5,"1741.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
1927,"0","72",6,"665.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
1928,"0","39",5,"938.5000000000000000","81","3","59593050.00",0,1,0,0,1,0,1,0,0,1
1929,"1","39",5,"1400.7500000000000000","128","4","75057600.00",0,1,0,0,1,0,1,1,0,1
1930,"0","16",3,"365.2500000000000000","0","3","0",0,0,0,0,0,0,0,0,0,0
1931,"0","23",9,"38.0000000000000000","144","4","91931400.00",0,1,1,0,0,0,1,0,1,0
1932,"0","17",5,"365.2500000000000000","62","2","34791300.00",0,0,0,1,0,0,1,0,0,0
1933,"0","21",10,"365.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
1934,"0","36",4,"318.0000000000000000","40","2","44143000.00",0,1,0,0,0,0,1,0,0,0
1935,"0","32",4,"1055.5000000000000000","36","2","39728700.00",0,1,0,0,0,0,1,0,0,0
1936,"1","34",4,"1542.0000000000000000","140","4","82094250.00",0,1,0,0,1,0,1,1,0,1
1937,"0","31",5,"365.2500000000000000","100","4","70371250.00",1,1,0,0,0,0,1,0,1,0
1938,"0","16",7,"1624.0000000000000000","15","1","14914500.00",0,0,0,0,0,0,1,0,0,1
1939,"0","14",2,"725.2500000000000000","22","2","2435400.00",0,0,0,0,0,1,0,0,1,0
1940,"0","43",10,"1559.0000000000000000","38","2","41935850.00",0,1,0,0,0,0,1,0,0,1
1941,"0","20",5,"114.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
1942,"0","25",10,"1186.7500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
1943,"0","20",5,"365.2500000000000000","84","3","67999400.00",0,1,0,0,0,0,1,0,1,0
1944,"0","20",6,"367.2500000000000000","180","4","105081750.00",0,1,0,1,1,0,1,0,0,0
1945,"0","6",2,"354.0000000000000000","22","2","2435400.00",0,0,0,0,0,1,0,0,1,0
1946,"0","17",6,"1723.0000000000000000","132","4","84366150.00",0,1,0,1,0,0,1,0,1,1
1947,"1","37",8,"1604.0000000000000000","112","4","65675400.00",0,1,0,0,1,0,1,1,0,1
1948,"0","20",3,"1525.0000000000000000","32","2","35314400.00",0,1,0,0,0,0,1,0,0,1
1949,"0","28",10,"365.2500000000000000","108","3","93364200.00",1,1,0,0,0,0,1,0,0,0
1950,"1","28",3,"365.2500000000000000","96","4","56293200.00",0,1,0,0,1,0,1,1,0,0
1951,"0","21",9,"2236.5000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
1952,"1","34",7,"875.5000000000000000","38","2","21521300.00",0,0,0,0,0,0,1,1,0,1
1953,"0","55",10,"365.2500000000000000","93","3","75285050.00",0,1,0,0,0,0,1,0,1,0
1954,"1","21",5,"352.0000000000000000","63","3","23786700.00",0,0,0,0,1,0,1,1,0,0
1955,"0","28",4,"1401.7500000000000000","50","2","55178750.00",0,1,0,0,0,0,1,0,0,1
1956,"1","57",6,"832.5000000000000000","81","3","30582900.00",0,0,0,0,1,0,1,1,0,1
1957,"1","8",2,"2111.2500000000000000","28","2","3099600.00",0,0,0,0,0,1,0,0,1,1
1958,"1","11",1,"1061.5000000000000000","30","2","3321000.00",0,0,0,0,0,1,0,0,1,1
1959,"0","31",7,"1648.0000000000000000","0","4","0",0,0,0,0,0,0,0,0,0,1
1960,"0","5",2,"1425.7500000000000000","32","2","3542400.00",0,0,0,0,0,1,0,0,1,1
1961,"0","20",6,"1689.0000000000000000","44","2","48557300.00",0,1,0,0,0,0,1,0,0,1
1962,"0","10",2,"365.2500000000000000","38","2","4206600.00",0,0,0,0,0,1,0,0,1,0
1963,"1","34",5,"182.0000000000000000","0","3","0",0,0,0,0,0,0,0,0,0,0
1964,"0","29",6,"1129.7500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
1965,"1","11",2,"730.5000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,0
1966,"1","25",4,"365.2500000000000000","40","2","22654000.00",0,0,0,0,0,0,1,1,0,0
1967,"1","8",2,"1891.2500000000000000","0","2","0",0,0,0,0,0,0,0,0,0,1
1968,"0","26",10,"1027.5000000000000000","116","4","81630650.00",1,1,0,0,0,0,1,0,1,0
1969,"0","11",2,"1552.0000000000000000","30","2","3321000.00",0,0,0,0,0,1,0,0,1,1
1970,"1","73",4,"934.5000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
1971,"0","33",7,"1831.2500000000000000","99","3","85583850.00",1,1,0,0,0,0,1,0,0,1
1972,"1","28",6,"1776.0000000000000000","136","4","92882900.00",1,1,0,0,0,0,1,1,0,1
1973,"0","37",6,"1181.7500000000000000","15","1","14914500.00",0,0,0,0,0,0,1,0,0,1
1974,"0","13",2,"365.2500000000000000","0","1","0",0,0,0,0,0,0,0,0,0,0
1975,"1","73",4,"882.5000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
1976,"1","72",3,"657.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
1977,"0","7",2,"1541.0000000000000000","24","2","2656800.00",0,0,0,0,0,1,0,0,1,1
1978,"0","25",3,"1507.0000000000000000","135","3","116705250.00",1,1,0,0,0,0,1,0,0,1
1979,"0","36",10,"914.5000000000000000","28","2","13920200.00",0,0,0,0,1,0,1,0,0,1
1980,"1","44",10,"365.2500000000000000","72","3","27184800.00",0,0,0,0,1,0,1,1,0,0
1981,"0","57",10,"177.0000000000000000","17","1","16903100.00",0,0,0,0,0,0,1,0,0,0
1982,"1","22",3,"1671.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
1983,"0","21",6,"177.0000000000000000","50","2","55178750.00",0,1,0,0,0,0,1,0,0,0
1984,"0","31",9,"1062.5000000000000000","32","2","35314400.00",0,1,0,0,0,0,1,0,0,1
1985,"1","26",8,"1085.5000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
1986,"1","32",6,"1030.5000000000000000","75","3","28317500.00",0,0,0,0,1,0,1,1,0,0
1987,"1","55",7,"1574.0000000000000000","84","3","31715600.00",0,0,0,0,1,0,1,1,0,1
1988,"0","6",2,"365.2500000000000000","0","2","0",0,0,0,0,0,0,0,0,0,0
1989,"1","26",8,"365.2500000000000000","0","3","0",0,0,0,0,0,0,0,0,0,0
1990,"0","14",2,"1243.7500000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
1991,"0","6",2,"1271.7500000000000000","22","2","2435400.00",0,0,0,0,0,1,0,0,1,1
1992,"0","28",8,"335.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
1993,"1","20",5,"1598.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
1994,"1","25",4,"695.2500000000000000","75","3","28317500.00",0,0,0,0,1,0,1,1,0,1
1995,"0","4",1,"1565.0000000000000000","30","2","3321000.00",0,0,0,0,0,1,0,0,1,1
1996,"0","26",9,"1738.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
1997,"0","6",1,"179.0000000000000000","26","2","2878200.00",0,0,0,0,0,1,0,0,1,0
1998,"1","10",1,"1178.7500000000000000","36","2","3985200.00",0,0,0,0,0,1,0,0,1,1
1999,"0","21",6,"365.2500000000000000","40","2","44143000.00",0,1,0,0,0,0,1,0,0,0
2000,"0","29",7,"1925.2500000000000000","48","2","33134400.00",1,0,0,0,0,0,1,0,0,1
2001,"0","24",4,"1664.0000000000000000","0","2","0",0,0,0,0,0,0,0,0,0,1
2002,"0","13",1,"1752.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
2003,"0","51",9,"974.5000000000000000","56","2","61800200.00",0,1,0,0,0,0,1,0,0,1
2004,"0","34",9,"1585.0000000000000000","44","2","30373200.00",1,0,0,0,0,0,1,0,0,1
2005,"0","69",3,"932.5000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
2006,"0","33",7,"1690.0000000000000000","72","3","62242800.00",1,1,0,0,0,0,1,0,0,1
2007,"0","23",4,"858.5000000000000000","108","3","93364200.00",1,1,0,0,0,0,1,0,0,1
2008,"1","17",5,"1413.7500000000000000","32","2","19451200.00",0,0,0,0,0,0,1,0,1,1
2009,"1","17",9,"206.0000000000000000","11","1","10937300.00",0,0,0,0,0,0,1,0,0,0
2010,"0","38",3,"866.5000000000000000","42","2","46350150.00",0,1,0,0,0,0,1,0,0,1
2011,"0","7",1,"699.2500000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
2012,"1","29",3,"1606.0000000000000000","38","2","21521300.00",0,0,0,0,0,0,1,1,0,1
2013,"1","6",2,"108.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,0
2014,"0","63",7,"725.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
2015,"1","7",1,"1528.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
2016,"1","58",10,"179.0000000000000000","185","5","94977150.00",0,1,0,0,1,0,1,1,1,0
2017,"0","34",4,"479.2500000000000000","42","2","46350150.00",0,1,0,0,0,0,1,0,0,0
2018,"1","47",7,"365.2500000000000000","200","5","102678000.00",0,1,0,0,1,0,1,1,1,0
2019,"0","8",2,"1629.0000000000000000","36","2","3985200.00",0,0,0,0,0,1,0,0,1,1
2020,"0","73",6,"1019.5000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
2021,"1","73",7,"2069.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
2022,"1","12",1,"206.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,0
2023,"0","30",5,"365.2500000000000000","17","1","16903100.00",0,0,0,0,0,0,1,0,0,0
2024,"0","39",9,"1065.5000000000000000","78","3","63142300.00",0,1,0,0,0,0,1,0,1,1
2025,"1","19",6,"1636.0000000000000000","81","3","36279900.00",0,0,0,1,0,0,1,0,1,1
2026,"0","42",8,"1193.7500000000000000","108","4","65570850.00",0,1,0,0,1,0,1,0,1,1
2027,"0","7",1,"653.2500000000000000","24","2","2656800.00",0,0,0,0,0,1,0,0,1,0
2028,"1","37",8,"1762.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
2029,"0","45",7,"1192.7500000000000000","13","1","12925900.00",0,0,0,0,0,0,1,0,0,1
2030,"1","21",6,"276.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
2031,"0","59",9,"1282.7500000000000000","48","2","52971600.00",0,1,0,0,0,0,1,0,0,1
2032,"1","8",2,"1929.2500000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
2033,"0","32",6,"1104.7500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
2034,"1","24",10,"295.0000000000000000","90","3","45570000.00",1,0,0,0,0,0,1,1,0,0
2035,"0","22",4,"1547.0000000000000000","50","2","55178750.00",0,1,0,0,0,0,1,0,0,1
2036,"1","13",1,"1294.7500000000000000","28","2","3099600.00",0,0,0,0,0,1,0,0,1,1
2037,"0","36",8,"1059.5000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
2038,"1","34",3,"682.2500000000000000","124","4","72712050.00",0,1,0,0,1,0,1,1,0,0
2039,"1","22",9,"1905.2500000000000000","108","4","69307650.00",0,1,0,0,0,0,1,1,1,1
2040,"0","26",3,"1602.0000000000000000","69","3","55856650.00",0,1,0,0,0,0,1,0,1,1
2041,"1","6",2,"301.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,0
2042,"1","22",5,"1893.2500000000000000","66","3","24919400.00",0,0,0,0,1,0,1,1,0,1
2043,"0","8",2,"1139.7500000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
2044,"0","20",6,"179.0000000000000000","164","4","104818550.00",0,1,0,1,0,0,1,0,1,0
2045,"0","6",2,"315.0000000000000000","32","2","3542400.00",0,0,0,0,0,1,0,0,1,0
2046,"0","10",1,"1426.7500000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
2047,"0","32",5,"1055.5000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
2048,"0","29",5,"724.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
2049,"1","7",1,"365.2500000000000000","0","2","0",0,0,0,0,0,0,0,0,0,0
2050,"1","15",10,"1315.7500000000000000","78","3","63142300.00",0,1,0,0,0,0,1,0,1,1
2051,"0","27",7,"1287.7500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
2052,"0","25",4,"927.5000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
2053,"1","53",7,"973.5000000000000000","78","3","29450200.00",0,0,0,0,1,0,1,1,0,1
2054,"1","68",4,"814.5000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
2055,"1","49",7,"365.2500000000000000","88","4","29790200.00",0,0,0,0,1,0,1,1,1,0
2056,"1","34",10,"365.2500000000000000","264","6","129943000.00",1,1,0,0,1,0,1,1,1,0
2057,"1","61",3,"358.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
2058,"1","28",10,"1738.0000000000000000","72","4","24373800.00",0,0,0,0,1,0,1,1,1,1
2059,"0","11",1,"1129.7500000000000000","20","2","2214000.00",0,0,0,0,0,1,0,0,1,1
2060,"1","34",8,"365.2500000000000000","66","3","24919400.00",0,0,0,0,1,0,1,1,0,0
2061,"0","9",2,"1765.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
2062,"0","48",4,"365.2500000000000000","19","1","18891700.00",0,0,0,0,0,0,1,0,0,0
2063,"1","5",2,"53.0000000000000000","28","2","3099600.00",0,0,0,0,0,1,0,0,1,0
2064,"1","28",5,"933.5000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
2065,"0","36",6,"744.5000000000000000","11","1","10937300.00",0,0,0,0,0,0,1,0,0,0
2066,"1","62",5,"369.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
2067,"0","32",10,"365.2500000000000000","57","3","41935850.00",0,1,0,0,1,0,1,0,0,0
2068,"1","22",5,"377.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
2069,"0","21",5,"1072.5000000000000000","58","2","64007350.00",0,1,0,0,0,0,1,0,0,1
2070,"1","35",4,"1796.0000000000000000","75","3","28317500.00",0,0,0,0,1,0,1,1,0,1
2071,"1","55",8,"1239.7500000000000000","46","2","26052100.00",0,0,0,0,0,0,1,1,0,1
2072,"0","41",5,"365.2500000000000000","46","2","50764450.00",0,1,0,0,0,0,1,0,0,0
2073,"1","22",10,"150.0000000000000000","0","4","0",0,0,0,0,0,0,0,0,0,0
2074,"0","25",7,"1108.7500000000000000","18","1","17897400.00",0,0,0,0,0,0,1,0,0,1
2075,"1","36",7,"289.0000000000000000","145","5","74441550.00",0,1,0,0,1,0,1,1,1,0
2076,"0","53",4,"1376.7500000000000000","44","2","48557300.00",0,1,0,0,0,0,1,0,0,1
2077,"1","8",1,"1221.7500000000000000","22","2","2435400.00",0,0,0,0,0,1,0,0,1,1
2078,"1","35",5,"801.5000000000000000","50","2","28317500.00",0,0,0,0,0,0,1,1,0,1
2079,"1","51",6,"1264.7500000000000000","128","4","75057600.00",0,1,0,0,1,0,1,1,0,1
2080,"1","35",10,"1934.2500000000000000","140","5","48731200.00",1,0,0,0,1,0,1,1,1,1
2081,"0","25",4,"308.0000000000000000","78","3","63142300.00",0,1,0,0,0,0,1,0,1,0
2082,"0","21",8,"365.2500000000000000","48","2","52971600.00",0,1,0,0,0,0,1,0,0,0
2083,"0","25",10,"267.0000000000000000","52","2","35895600.00",1,0,0,0,0,0,1,0,0,0
2084,"0","37",5,"1758.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
2085,"1","9",2,"1744.0000000000000000","28","2","3099600.00",0,0,0,0,0,1,0,0,1,1
2086,"1","21",8,"177.0000000000000000","117","3","91476450.00",0,1,0,0,0,0,1,1,0,0
2087,"0","18",10,"900.5000000000000000","50","2","55178750.00",0,1,0,0,0,0,1,0,0,1
2088,"0","29",9,"177.0000000000000000","51","3","41285350.00",0,1,0,0,0,0,1,0,1,0
2089,"0","27",3,"368.2500000000000000","54","2","59593050.00",0,1,0,0,0,0,1,0,0,0
2090,"0","32",5,"252.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,0
2091,"0","38",6,"723.2500000000000000","13","1","12925900.00",0,0,0,0,0,0,1,0,0,0
2092,"1","30",7,"929.5000000000000000","69","3","26052100.00",0,0,0,0,1,0,1,1,0,1
2093,"0","20",4,"1353.7500000000000000","36","2","20201400.00",0,0,0,1,0,0,1,0,0,1
2094,"1","24",5,"365.2500000000000000","108","4","36560700.00",0,0,0,0,1,0,1,1,1,0
2095,"0","20",3,"365.2500000000000000","72","3","56043600.00",0,1,0,1,0,0,1,0,0,0
2096,"0","12",1,"1259.7500000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
2097,"0","7",2,"1311.7500000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
2098,"1","65",5,"321.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
2099,"0","64",8,"659.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
2100,"0","73",5,"1504.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
2101,"0","26",9,"1586.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
2102,"0","33",3,"1880.2500000000000000","0","3","0",0,0,0,0,0,0,0,0,0,1
2103,"1","7",1,"496.2500000000000000","0","1","0",0,0,0,0,0,0,0,0,0,0
2104,"0","64",4,"1210.7500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
2105,"0","32",8,"365.2500000000000000","46","2","50764450.00",0,1,0,0,0,0,1,0,0,0
2106,"0","26",7,"1510.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
2107,"1","63",5,"367.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
2108,"0","4",1,"365.2500000000000000","38","2","4206600.00",0,0,0,0,0,1,0,0,1,0
2109,"1","5",2,"1723.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
2110,"0","68",10,"1797.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
2111,"1","24",9,"1635.0000000000000000","72","3","27184800.00",0,0,0,0,1,0,1,1,0,1
2112,"0","33",6,"1747.0000000000000000","78","3","63142300.00",0,1,0,0,0,0,1,0,1,1
2113,"0","21",5,"209.0000000000000000","56","2","61800200.00",0,1,0,0,0,0,1,0,0,0
2114,"0","19",6,"365.2500000000000000","84","3","65384200.00",0,1,0,1,0,0,1,0,0,0
2115,"1","12",2,"271.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,0
2116,"0","24",5,"673.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
2117,"0","35",10,"1062.5000000000000000","54","2","59593050.00",0,1,0,0,0,0,1,0,0,0
2118,"0","22",10,"741.5000000000000000","57","3","21323700.00",0,0,0,1,1,0,1,0,0,1
2119,"0","18",3,"1249.7500000000000000","87","3","38967300.00",0,0,0,1,0,0,1,0,1,1
2120,"0","68",3,"1440.7500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
2121,"0","36",4,"1725.0000000000000000","54","2","59593050.00",0,1,0,0,0,0,1,0,0,1
2122,"0","24",5,"791.5000000000000000","14","1","13920200.00",0,0,0,0,0,0,1,0,0,1
2123,"1","26",4,"177.0000000000000000","180","5","98346600.00",1,1,0,0,1,0,1,1,0,0
2124,"0","36",5,"179.0000000000000000","48","2","52971600.00",0,1,0,0,0,0,1,0,0,0
2125,"0","53",8,"1438.7500000000000000","12","1","11931600.00",0,0,0,0,0,0,1,0,0,1
2126,"0","65",5,"1930.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
2127,"1","27",7,"720.2500000000000000","111","3","86785350.00",0,1,0,0,0,0,1,1,0,0
2128,"1","33",5,"171.0000000000000000","0","3","0",0,0,0,0,0,0,0,0,0,0
2129,"1","22",9,"206.0000000000000000","54","2","30582900.00",0,0,0,0,0,0,1,1,0,0
2130,"0","38",5,"1261.7500000000000000","36","2","39728700.00",0,1,0,0,0,0,1,0,0,1
2131,"0","70",7,"1759.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
2132,"0","55",4,"179.0000000000000000","13","1","12925900.00",0,0,0,0,0,0,1,0,0,0
2133,"1","18",9,"1192.7500000000000000","38","2","21323700.00",0,0,0,1,0,0,1,0,0,1
2134,"0","16",7,"358.0000000000000000","108","3","84065400.00",0,1,0,1,0,0,1,0,0,0
2135,"1","21",10,"1075.5000000000000000","66","3","29790200.00",0,0,0,0,0,0,1,1,1,1
2136,"0","49",5,"1242.7500000000000000","30","2","33107250.00",0,1,0,0,0,0,1,0,0,1
2137,"0","20",5,"1729.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
2138,"1","30",6,"1115.7500000000000000","124","4","47089000.00",1,0,0,0,1,0,1,1,0,1
2139,"1","26",7,"668.2500000000000000","63","3","23786700.00",0,0,0,0,1,0,1,1,0,0
2140,"1","42",4,"365.2500000000000000","48","2","27184800.00",0,0,0,0,0,0,1,1,0,0
2141,"1","37",5,"705.2500000000000000","54","3","20388600.00",0,0,0,0,1,0,1,1,0,0
2142,"1","8",1,"109.0000000000000000","24","2","2656800.00",0,0,0,0,0,1,0,0,1,0
2143,"0","10",2,"730.5000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,0
2144,"0","31",10,"730.5000000000000000","93","3","46766600.00",1,0,0,1,0,0,1,0,0,0
2145,"0","28",8,"686.2500000000000000","46","2","31753800.00",1,0,0,0,0,0,1,0,0,0
2146,"0","26",10,"365.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
2147,"1","45",3,"1178.7500000000000000","120","4","70366500.00",0,1,0,0,1,0,1,1,0,1
2148,"1","39",6,"1551.0000000000000000","66","3","29790200.00",0,0,0,0,0,0,1,1,1,1
2149,"1","12",2,"14.0000000000000000","26","2","2878200.00",0,0,0,0,0,1,0,0,1,0
2150,"0","21",6,"1032.5000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
2151,"0","28",9,"195.0000000000000000","93","3","80396950.00",1,1,0,0,0,0,1,0,0,0
2152,"1","12",2,"365.2500000000000000","20","2","2214000.00",0,0,0,0,0,1,0,0,1,0
2153,"0","29",8,"1512.0000000000000000","46","2","31753800.00",1,0,0,0,0,0,1,0,0,1
2154,"0","27",5,"1536.0000000000000000","19","1","18891700.00",0,0,0,0,0,0,1,0,0,1
2155,"1","17",3,"336.0000000000000000","11","1","10937300.00",0,0,0,0,0,0,1,0,0,0
2156,"1","17",5,"1923.2500000000000000","18","1","17897400.00",0,0,0,0,0,0,1,0,0,1
2157,"0","35",4,"1011.5000000000000000","18","1","17897400.00",0,0,0,0,0,0,1,0,0,1
2158,"0","25",10,"358.0000000000000000","57","3","46142450.00",0,1,0,0,0,0,1,0,1,0
2159,"1","27",6,"679.2500000000000000","112","4","42532000.00",1,0,0,0,1,0,1,1,0,0
2160,"0","33",4,"1414.7500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
2161,"0","7",2,"730.5000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,0
2162,"0","5",2,"1486.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
2163,"0","32",4,"1620.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
2164,"0","30",6,"1260.7500000000000000","48","2","33134400.00",1,0,0,0,0,0,1,0,0,1
2165,"1","32",7,"684.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
2166,"1","27",8,"1558.0000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
2167,"0","31",9,"826.5000000000000000","10","1","9943000.00",0,0,0,0,0,0,1,0,0,1
2168,"0","37",8,"730.5000000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
2169,"1","13",2,"1622.0000000000000000","0","1","0",0,0,0,0,0,0,0,0,0,1
2170,"0","26",7,"1872.2500000000000000","0","2","0",0,0,0,0,0,0,0,0,0,1
2171,"1","33",10,"365.2500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,0
2172,"0","24",9,"360.0000000000000000","11","1","10937300.00",0,0,0,0,0,0,1,0,0,0
2173,"0","31",8,"1152.7500000000000000","58","2","64007350.00",0,1,0,0,0,0,1,0,0,1
2174,"0","27",10,"1198.7500000000000000","0","0","0",0,0,0,0,0,0,0,0,0,1
2175,"1","44",7,"703.2500000000000000","93","3","72712050.00",0,1,0,0,0,0,1,1,0,0
